ID,Code,Score
sp|P62258|1433E_HUMAN,15-17-0,0.6468225121498108
sp|P62258|1433E_HUMAN,17-12-1,0.6465463638305664
sp|P62258|1433E_HUMAN,13-2-1,0.6459799408912659
sp|P62258|1433E_HUMAN,15-15-1,0.6457303762435913
sp|P62258|1433E_HUMAN,20-0-0,0.6455765962600708
sp|P62258|1433E_HUMAN,4-6-1,0.6453338861465454
sp|P62258|1433E_HUMAN,20-1-0,0.6450225114822388
sp|P62258|1433E_HUMAN,13-12-3,0.6448435187339783
sp|P62258|1433E_HUMAN,1-8-3,0.6443659663200378
sp|P62258|1433E_HUMAN,23-5-0,0.6440526247024536
sp|P62258|1433E_HUMAN,15-9-2,0.6439620852470398
sp|P62258|1433E_HUMAN,1-21-2,0.6438928842544556
sp|P62258|1433E_HUMAN,6-9-2,0.6437662243843079
sp|P62258|1433E_HUMAN,8-8-2,0.6435569524765015
sp|P62258|1433E_HUMAN,8-18-1,0.6433138251304626
sp|P62258|1433E_HUMAN,22-7-0,0.6423076391220093
sp|P62258|1433E_HUMAN,15-14-2,0.6420741081237793
sp|P62258|1433E_HUMAN,4-9-2,0.642034649848938
sp|P62258|1433E_HUMAN,16-10-2,0.6419749855995178
sp|P62258|1433E_HUMAN,10-16-2,0.6418532729148865
sp|P62258|1433E_HUMAN,10-14-3,0.6417667865753174
sp|P62258|1433E_HUMAN,18-10-1,0.6406106352806091
sp|P62258|1433E_HUMAN,3-8-2,0.6397855281829834
sp|P62258|1433E_HUMAN,5-6-1,0.639707088470459
sp|P62258|1433E_HUMAN,16-14-1,0.639649510383606
sp|P62258|1433E_HUMAN,4-21-0,0.6394612789154053
sp|P62258|1433E_HUMAN,10-18-1,0.6392652988433838
sp|P62258|1433E_HUMAN,3-0-3,0.6392437219619751
sp|P62258|1433E_HUMAN,1-30-1,0.6389262676239014
sp|P62258|1433E_HUMAN,2-12-3,0.6387194991111755
sp|P62258|1433E_HUMAN,14-16-1,0.6379810571670532
sp|P62258|1433E_HUMAN,19-10-16,0.6374802589416504
sp|P62258|1433E_HUMAN,2-1-3,0.637414276599884
sp|P62258|1433E_HUMAN,12-19-0,0.6374140381813049
sp|P62258|1433E_HUMAN,3-24-0,0.6373408436775208
sp|P62258|1433E_HUMAN,21-9-0,0.6373406052589417
sp|P62258|1433E_HUMAN,6-16-2,0.6371673941612244
sp|P62258|1433E_HUMAN,0-28-2,0.6371136903762817
sp|P62258|1433E_HUMAN,17-15-0,0.6369009017944336
sp|P62258|1433E_HUMAN,18-10-15,0.6362272500991821
sp|P62258|1433E_HUMAN,2-24-1,0.636137843132019
sp|P62258|1433E_HUMAN,23-4-0,0.6358386278152466
sp|P62258|1433E_HUMAN,11-11-3,0.6341727375984192
sp|P62258|1433E_HUMAN,0-17-4,0.633628785610199
sp|P62258|1433E_HUMAN,5-9-2,0.6331155300140381
sp|P62258|1433E_HUMAN,4-18-1,0.6329760551452637
sp|P62258|1433E_HUMAN,8-20-0,0.6324523091316223
sp|P62258|1433E_HUMAN,2-19-2,0.6323990225791931
sp|P62258|1433E_HUMAN,19-10-15,0.6321864128112793
sp|P62258|1433E_HUMAN,18-4-1,0.6311004757881165
sp|P62258|1433E_HUMAN,5-2-2,0.6304932236671448
sp|P62258|1433E_HUMAN,4-17-2,0.6302376985549927
sp|P62258|1433E_HUMAN,16-13-2,0.6299627423286438
sp|P62258|1433E_HUMAN,0-14-4,0.6297235488891602
sp|P62258|1433E_HUMAN,19-8-1,0.6296595335006714
sp|P62258|1433E_HUMAN,2-4-2,0.6295397281646729
sp|P62258|1433E_HUMAN,14-15-2,0.629250168800354
sp|P62258|1433E_HUMAN,19-12-0,0.6291680932044983
sp|P62258|1433E_HUMAN,12-17-1,0.6290940642356873
sp|P62258|1433E_HUMAN,21-2-0,0.6289732456207275
sp|P62258|1433E_HUMAN,9-16-2,0.6275290846824646
sp|P62258|1433E_HUMAN,2-6-2,0.6274104118347168
sp|P62258|1433E_HUMAN,14-0-1,0.6272648572921753
sp|P62258|1433E_HUMAN,18-10-16,0.6270657777786255
sp|P62258|1433E_HUMAN,2-11-3,0.6260273456573486
sp|P62258|1433E_HUMAN,8-13-3,0.6259938478469849
sp|P62258|1433E_HUMAN,15-3-1,0.6255748867988586
sp|P62258|1433E_HUMAN,1-2-3,0.6253016591072083
sp|P62258|1433E_HUMAN,14-8-2,0.6251053214073181
sp|P62258|1433E_HUMAN,7-18-1,0.624492883682251
sp|P62258|1433E_HUMAN,14-18-0,0.6243337392807007
sp|P62258|1433E_HUMAN,19-7-1,0.6241620779037476
sp|P62258|1433E_HUMAN,10-11-3,0.6225737929344177
sp|P62258|1433E_HUMAN,7-8-2,0.621834397315979
sp|P62258|1433E_HUMAN,19-9-1,0.6212626099586487
sp|P62258|1433E_HUMAN,19-6-1,0.6209691762924194
sp|P62258|1433E_HUMAN,1-7-3,0.620147168636322
sp|P62258|1433E_HUMAN,19-5-1,0.6199741959571838
sp|P62258|1433E_HUMAN,2-25-1,0.6197821497917175
sp|P62258|1433E_HUMAN,5-20-0,0.6192582249641418
sp|P62258|1433E_HUMAN,11-20-0,0.6192144155502319
sp|P62258|1433E_HUMAN,23-3-0,0.6187395453453064
sp|P62258|1433E_HUMAN,23-6-0,0.6186695694923401
sp|P62258|1433E_HUMAN,17-13-1,0.6186043620109558
sp|P62258|1433E_HUMAN,13-14-3,0.6180737614631653
sp|P62258|1433E_HUMAN,7-2-2,0.6166819930076599
sp|P62258|1433E_HUMAN,22-8-0,0.6164788603782654
sp|P62258|1433E_HUMAN,20-11-0,0.6159752011299133
sp|P62258|1433E_HUMAN,8-12-3,0.6155444383621216
sp|P62258|1433E_HUMAN,10-7-2,0.614952802658081
sp|P62258|1433E_HUMAN,4-3-2,0.6146156787872314
sp|P62258|1433E_HUMAN,21-0-0,0.6144044399261475
sp|P62258|1433E_HUMAN,6-2-2,0.6135454177856445
sp|P62258|1433E_HUMAN,4-8-2,0.6124394536018372
sp|P62258|1433E_HUMAN,18-14-0,0.6123220324516296
sp|P62258|1433E_HUMAN,14-13-3,0.6122403144836426
sp|P62258|1433E_HUMAN,3-7-2,0.6119005084037781
sp|P62258|1433E_HUMAN,3-18-2,0.6118238568305969
sp|P62258|1433E_HUMAN,19-9-16,0.611717700958252
sp|P62258|1433E_HUMAN,1-19-3,0.6114435791969299
sp|P62258|1433E_HUMAN,9-0-2,0.6105455160140991
sp|P62258|1433E_HUMAN,6-18-1,0.6104254722595215
sp|P62258|1433E_HUMAN,9-7-2,0.6099955439567566
sp|P62258|1433E_HUMAN,18-11-1,0.6090543270111084
sp|P62258|1433E_HUMAN,21-1-0,0.6086829900741577
sp|P62258|1433E_HUMAN,3-15-3,0.6071833968162537
sp|P62258|1433E_HUMAN,11-16-2,0.6071174144744873
sp|P62258|1433E_HUMAN,2-5-2,0.6068841814994812
sp|P62258|1433E_HUMAN,8-2-2,0.606667697429657
sp|P62258|1433E_HUMAN,14-1-1,0.6064207553863525
sp|P62258|1433E_HUMAN,1-31-1,0.6045093536376953
sp|P62258|1433E_HUMAN,2-10-3,0.604331374168396
sp|P62258|1433E_HUMAN,21-10-0,0.603922426700592
sp|P62258|1433E_HUMAN,7-16-2,0.6031516790390015
sp|P62258|1433E_HUMAN,12-11-3,0.6031468510627747
sp|P62258|1433E_HUMAN,2-29-0,0.6017324328422546
sp|P62258|1433E_HUMAN,16-3-1,0.601666271686554
sp|P62258|1433E_HUMAN,14-2-1,0.6010664105415344
sp|P62258|1433E_HUMAN,22-2-0,0.6007338762283325
sp|P62258|1433E_HUMAN,5-18-1,0.6001229286193848
sp|P62258|1433E_HUMAN,19-4-1,0.5995047092437744
sp|P62258|1433E_HUMAN,19-10-1,0.5992715954780579
sp|P62258|1433E_HUMAN,0-29-2,0.5991647839546204
sp|P62258|1433E_HUMAN,9-14-3,0.5989884734153748
sp|P62258|1433E_HUMAN,3-20-1,0.5984079241752625
sp|P62258|1433E_HUMAN,19-9-15,0.5983537435531616
sp|P62258|1433E_HUMAN,11-7-2,0.5982255935668945
sp|P62258|1433E_HUMAN,14-12-3,0.5980939269065857
sp|P62258|1433E_HUMAN,8-16-2,0.5978911519050598
sp|P62258|1433E_HUMAN,6-8-2,0.5977516174316406
sp|P62258|1433E_HUMAN,0-13-4,0.5970326066017151
sp|P62258|1433E_HUMAN,3-16-3,0.5969467759132385
sp|P62258|1433E_HUMAN,3-14-3,0.5967234373092651
sp|P62258|1433E_HUMAN,2-26-1,0.595950722694397
sp|P62258|1433E_HUMAN,24-5-0,0.5956581830978394
sp|P62258|1433E_HUMAN,8-7-2,0.5955666303634644
sp|P62258|1433E_HUMAN,5-8-2,0.5952774882316589
sp|P62258|1433E_HUMAN,2-18-3,0.5952295064926147
sp|P62258|1433E_HUMAN,23-7-0,0.594962477684021
sp|P62258|1433E_HUMAN,16-9-2,0.5932644009590149
sp|P62258|1433E_HUMAN,19-13-0,0.592963457107544
sp|P62258|1433E_HUMAN,12-7-2,0.592750608921051
sp|P62258|1433E_HUMAN,5-3-2,0.5916807651519775
sp|P62258|1433E_HUMAN,1-6-3,0.5916152000427246
sp|P62258|1433E_HUMAN,9-1-2,0.5914130210876465
sp|P62258|1433E_HUMAN,1-0-4,0.5910927653312683
sp|P62258|1433E_HUMAN,0-2-4,0.5904005765914917
sp|P62258|1433E_HUMAN,0-11-4,0.5903652310371399
sp|P62258|1433E_HUMAN,19-10-17,0.5899752378463745
sp|P62258|1433E_HUMAN,0-12-4,0.5892208814620972
sp|P62258|1433E_HUMAN,17-12-2,0.5889994502067566
sp|P62258|1433E_HUMAN,20-8-1,0.5889543294906616
sp|P62258|1433E_HUMAN,23-2-0,0.5887902975082397
sp|P62258|1433E_HUMAN,0-21-3,0.58840411901474
sp|P62258|1433E_HUMAN,1-22-2,0.5883643627166748
sp|P62258|1433E_HUMAN,3-4-2,0.5874860286712646
sp|P62258|1433E_HUMAN,9-2-2,0.5874427556991577
sp|P62258|1433E_HUMAN,0-9-22,0.5873153805732727
sp|P62258|1433E_HUMAN,13-7-2,0.5865203142166138
sp|P62258|1433E_HUMAN,22-9-0,0.5858464241027832
sp|P62258|1433E_HUMAN,8-3-2,0.5854616165161133
sp|P62258|1433E_HUMAN,17-11-2,0.585350513458252
sp|P62258|1433E_HUMAN,7-13-3,0.5849514007568359
sp|P62258|1433E_HUMAN,15-8-2,0.584902822971344
sp|P62258|1433E_HUMAN,0-18-4,0.5848426818847656
sp|P62258|1433E_HUMAN,15-0-1,0.5846694707870483
sp|P62258|1433E_HUMAN,20-7-1,0.5844178795814514
sp|P62258|1433E_HUMAN,3-6-2,0.5842965245246887
sp|P62258|1433E_HUMAN,7-3-2,0.5834600925445557
sp|P62258|1433E_HUMAN,24-4-0,0.5833384394645691
sp|P62258|1433E_HUMAN,13-17-1,0.5831775665283203
sp|P62258|1433E_HUMAN,9-3-2,0.5826441049575806
sp|P62258|1433E_HUMAN,7-20-0,0.582562267780304
sp|P62258|1433E_HUMAN,22-0-0,0.5825299620628357
sp|P62258|1433E_HUMAN,17-3-1,0.582281231880188
sp|P62258|1433E_HUMAN,0-10-22,0.5813816785812378
sp|P62258|1433E_HUMAN,6-3-2,0.5810849070549011
sp|P62258|1433E_HUMAN,4-7-2,0.5809832215309143
sp|P62258|1433E_HUMAN,11-18-1,0.5808444023132324
sp|P62258|1433E_HUMAN,9-6-2,0.5807664394378662
sp|P62258|1433E_HUMAN,20-10-16,0.5802680253982544
sp|P62258|1433E_HUMAN,24-3-0,0.5795310139656067
sp|P62258|1433E_HUMAN,20-9-1,0.5794029235839844
sp|P62258|1433E_HUMAN,2-9-3,0.578761637210846
sp|P62258|1433E_HUMAN,10-3-2,0.578734815120697
sp|P62258|1433E_HUMAN,16-14-2,0.5786910057067871
sp|P62258|1433E_HUMAN,3-1-3,0.5783697366714478
sp|P62258|1433E_HUMAN,20-12-0,0.5777761936187744
sp|P62258|1433E_HUMAN,10-6-2,0.5775182247161865
sp|P62258|1433E_HUMAN,10-2-2,0.5772648453712463
sp|P62258|1433E_HUMAN,24-2-0,0.5772576928138733
sp|P62258|1433E_HUMAN,4-22-0,0.5769872069358826
sp|P62258|1433E_HUMAN,3-25-0,0.5755069851875305
sp|P62258|1433E_HUMAN,20-9-16,0.5743314027786255
sp|P62258|1433E_HUMAN,16-15-1,0.5740786790847778
sp|P62258|1433E_HUMAN,7-7-2,0.573716938495636
sp|P62258|1433E_HUMAN,17-14-1,0.5735348463058472
sp|P62258|1433E_HUMAN,18-12-1,0.573509693145752
sp|P62258|1433E_HUMAN,17-16-0,0.5734957456588745
sp|P62258|1433E_HUMAN,3-13-3,0.5734798908233643
sp|P62258|1433E_HUMAN,6-20-0,0.5734224319458008
sp|P62258|1433E_HUMAN,15-2-1,0.5721971988677979
sp|P62258|1433E_HUMAN,4-4-2,0.571587324142456
sp|P62258|1433E_HUMAN,2-27-1,0.5710634589195251
sp|P62258|1433E_HUMAN,15-15-2,0.5709868669509888
sp|P62258|1433E_HUMAN,17-13-2,0.5699549913406372
sp|P62258|1433E_HUMAN,18-9-15,0.5698469877243042
sp|P62258|1433E_HUMAN,9-11-3,0.5695365071296692
sp|P62258|1433E_HUMAN,16-17-0,0.5691479444503784
sp|P62258|1433E_HUMAN,23-8-0,0.5685358643531799
sp|P62258|1433E_HUMAN,19-9-17,0.5681929588317871
sp|P62258|1433E_HUMAN,10-4-2,0.5681703090667725
sp|P62258|1433E_HUMAN,0-10-4,0.5680347084999084
sp|P62258|1433E_HUMAN,7-12-3,0.5679755806922913
sp|P62258|1433E_HUMAN,15-16-1,0.5677163004875183
sp|P62258|1433E_HUMAN,14-7-2,0.5676072835922241
sp|P62258|1433E_HUMAN,6-13-3,0.5675116777420044
sp|P62258|1433E_HUMAN,1-3-3,0.5667531490325928
sp|P62258|1433E_HUMAN,22-1-0,0.5665155053138733
sp|P62258|1433E_HUMAN,19-11-1,0.5662399530410767
sp|P62258|1433E_HUMAN,7-4-2,0.5659942626953125
sp|P62258|1433E_HUMAN,5-17-2,0.5659093856811523
sp|P62258|1433E_HUMAN,19-10-14,0.5653862953186035
sp|P62258|1433E_HUMAN,21-11-0,0.5651683807373047
sp|P62258|1433E_HUMAN,6-4-2,0.565127432346344
sp|P62258|1433E_HUMAN,9-4-2,0.5648736953735352
sp|P62258|1433E_HUMAN,18-9-16,0.5647637248039246
sp|P62258|1433E_HUMAN,20-6-1,0.5647239685058594
sp|P62258|1433E_HUMAN,3-5-2,0.5642940998077393
sp|P62258|1433E_HUMAN,17-10-2,0.5641574263572693
sp|P62258|1433E_HUMAN,20-10-1,0.564045786857605
sp|P62258|1433E_HUMAN,14-14-3,0.564025342464447
sp|P62258|1433E_HUMAN,13-11-3,0.5638651847839355
sp|P62258|1433E_HUMAN,24-6-0,0.5638135075569153
sp|P62258|1433E_HUMAN,11-3-2,0.563746452331543
sp|P62258|1433E_HUMAN,18-10-14,0.5633623003959656
sp|P62258|1433E_HUMAN,8-6-2,0.5626130700111389
sp|P62258|1433E_HUMAN,9-5-2,0.5624334812164307
sp|P62258|1433E_HUMAN,20-10-15,0.5621800422668457
sp|P62258|1433E_HUMAN,20-9-17,0.5621469020843506
sp|P62258|1433E_HUMAN,18-15-0,0.5621323585510254
sp|P62258|1433E_HUMAN,16-0-1,0.5617110729217529
sp|P62258|1433E_HUMAN,1-5-3,0.5616050958633423
sp|P62258|1433E_HUMAN,20-10-17,0.561301052570343
sp|P62258|1433E_HUMAN,5-7-2,0.5610150098800659
sp|P62258|1433E_HUMAN,15-1-1,0.5602351427078247
sp|P62258|1433E_HUMAN,5-4-2,0.5601943731307983
sp|P62258|1433E_HUMAN,0-30-2,0.5596399307250977
sp|P62258|1433E_HUMAN,0-0-5,0.5593358278274536
sp|P62258|1433E_HUMAN,6-7-2,0.5590536594390869
sp|P62258|1433E_HUMAN,8-4-2,0.5583109855651855
sp|P62258|1433E_HUMAN,10-5-2,0.5581226944923401
sp|P62258|1433E_HUMAN,12-16-2,0.5581189393997192
sp|P62258|1433E_HUMAN,13-19-0,0.557085394859314
sp|P62258|1433E_HUMAN,16-8-2,0.5568565130233765
sp|P62258|1433E_HUMAN,18-10-17,0.5564402341842651
sp|P62258|1433E_HUMAN,18-3-1,0.5562101602554321
sp|P62258|1433E_HUMAN,11-6-2,0.5558460354804993
sp|P62258|1433E_HUMAN,11-2-2,0.5551939010620117
sp|P62258|1433E_HUMAN,25-2-0,0.5546659827232361
sp|P62258|1433E_HUMAN,0-9-23,0.5543018579483032
sp|P62258|1433E_HUMAN,15-18-0,0.5542204976081848
sp|P62258|1433E_HUMAN,19-14-0,0.5541807413101196
sp|P62258|1433E_HUMAN,3-17-3,0.5539059042930603
sp|P62258|1433E_HUMAN,2-8-3,0.5533267259597778
sp|P62258|1433E_HUMAN,10-21-0,0.5521251559257507
sp|P62258|1433E_HUMAN,0-8-22,0.5520280003547668
sp|P62258|1433E_HUMAN,4-6-2,0.5515171885490417
sp|P62258|1433E_HUMAN,22-10-0,0.5514397025108337
sp|P62258|1433E_HUMAN,20-5-1,0.5513867139816284
sp|P62258|1433E_HUMAN,18-13-1,0.5513845086097717
sp|P62258|1433E_HUMAN,3-21-1,0.5509487390518188
sp|P62258|1433E_HUMAN,11-4-2,0.5500329732894897
sp|P62258|1433E_HUMAN,4-13-3,0.5498611330986023
sp|P62258|1433E_HUMAN,1-23-2,0.5494832992553711
sp|P62258|1433E_HUMAN,0-10-21,0.5491577982902527
sp|P62258|1433E_HUMAN,2-2-3,0.5490430593490601
sp|P62258|1433E_HUMAN,4-19-1,0.5485311150550842
sp|P62258|1433E_HUMAN,20-9-15,0.5478842258453369
sp|P62258|1433E_HUMAN,2-20-2,0.547877848148346
sp|P62258|1433E_HUMAN,1-4-3,0.5475379824638367
sp|P62258|1433E_HUMAN,5-13-3,0.5474649667739868
sp|P62258|1433E_HUMAN,0-3-4,0.5469349026679993
sp|P62258|1433E_HUMAN,4-14-3,0.5468469262123108
sp|P62258|1433E_HUMAN,2-28-1,0.5460700392723083
sp|P62258|1433E_HUMAN,12-6-2,0.5457452535629272
sp|P62258|1433E_HUMAN,15-13-3,0.5454555153846741
sp|P62258|1433E_HUMAN,0-9-21,0.545376718044281
sp|P62258|1433E_HUMAN,3-12-3,0.545257568359375
sp|P62258|1433E_HUMAN,12-20-0,0.5452433228492737
sp|P62258|1433E_HUMAN,16-2-1,0.5451701283454895
sp|P62258|1433E_HUMAN,8-14-3,0.5449339747428894
sp|P62258|1433E_HUMAN,1-15-4,0.5446479916572571
sp|P62258|1433E_HUMAN,25-3-0,0.5445566177368164
sp|P62258|1433E_HUMAN,15-12-3,0.5443516373634338
sp|P62258|1433E_HUMAN,4-5-2,0.5443394780158997
sp|P62258|1433E_HUMAN,8-5-2,0.5442536473274231
sp|P62258|1433E_HUMAN,25-5-0,0.543664813041687
sp|P62258|1433E_HUMAN,25-4-0,0.5432913303375244
sp|P62258|1433E_HUMAN,17-9-2,0.5424772500991821
sp|P62258|1433E_HUMAN,0-9-4,0.5423517227172852
sp|P62258|1433E_HUMAN,17-10-15,0.5417981147766113
sp|P62258|1433E_HUMAN,6-14-3,0.5417027473449707
sp|P62258|1433E_HUMAN,20-4-1,0.5416267514228821
sp|P62258|1433E_HUMAN,0-10-23,0.5406665205955505
sp|P62258|1433E_HUMAN,15-7-2,0.5397376418113708
sp|P62258|1433E_HUMAN,9-21-0,0.5395064353942871
sp|P62258|1433E_HUMAN,18-11-15,0.5390081405639648
sp|P62258|1433E_HUMAN,7-6-2,0.5386394262313843
sp|P62258|1433E_HUMAN,20-11-1,0.5383914113044739
sp|P62258|1433E_HUMAN,25-1-0,0.5377985835075378
sp|P62258|1433E_HUMAN,23-0-0,0.5374477505683899
sp|P62258|1433E_HUMAN,20-13-0,0.5373431444168091
sp|P62258|1433E_HUMAN,17-0-1,0.5372313857078552
sp|P62258|1433E_HUMAN,0-1-5,0.5367481708526611
sp|P62258|1433E_HUMAN,11-5-2,0.5367283225059509
sp|P62258|1433E_HUMAN,19-12-1,0.5365437269210815
sp|P62258|1433E_HUMAN,1-16-4,0.535987377166748
sp|P62258|1433E_HUMAN,19-11-16,0.5359382033348083
sp|P62258|1433E_HUMAN,13-6-2,0.5359376668930054
sp|P62258|1433E_HUMAN,1-1-4,0.5359349250793457
sp|P62258|1433E_HUMAN,19-11-15,0.5350577235221863
sp|P62258|1433E_HUMAN,1-24-2,0.5348118543624878
sp|P62258|1433E_HUMAN,6-12-3,0.534807562828064
sp|P62258|1433E_HUMAN,23-9-0,0.5346951484680176
sp|P62258|1433E_HUMAN,5-21-0,0.5344550013542175
sp|P62258|1433E_HUMAN,23-1-0,0.5339213013648987
sp|P62258|1433E_HUMAN,24-1-0,0.533222496509552
sp|P62258|1433E_HUMAN,7-5-2,0.5331997871398926
sp|P62258|1433E_HUMAN,7-14-3,0.5330090522766113
sp|P62258|1433E_HUMAN,14-17-1,0.5329343676567078
sp|P62258|1433E_HUMAN,24-7-0,0.5324450731277466
sp|P62258|1433E_HUMAN,6-5-2,0.5320688486099243
sp|P62258|1433E_HUMAN,14-11-3,0.5319448113441467
sp|P62258|1433E_HUMAN,12-3-2,0.5315423607826233
sp|P62258|1433E_HUMAN,5-5-2,0.5311091542243958
sp|P62258|1433E_HUMAN,1-25-2,0.5311059951782227
sp|P62258|1433E_HUMAN,16-1-1,0.5308727622032166
sp|P62258|1433E_HUMAN,0-11-22,0.5307654142379761
sp|P62258|1433E_HUMAN,19-3-1,0.5304272174835205
sp|P62258|1433E_HUMAN,5-6-2,0.5297331809997559
sp|P62258|1433E_HUMAN,4-15-3,0.5294179320335388
sp|P62258|1433E_HUMAN,8-11-3,0.5294072031974792
sp|P62258|1433E_HUMAN,11-15-3,0.5289050936698914
sp|P62258|1433E_HUMAN,17-10-16,0.528720498085022
sp|P62258|1433E_HUMAN,6-6-2,0.528684675693512
sp|P62258|1433E_HUMAN,0-31-2,0.5285670757293701
sp|P62258|1433E_HUMAN,12-5-2,0.5285656452178955
sp|P62258|1433E_HUMAN,12-4-2,0.5282394886016846
sp|P62258|1433E_HUMAN,18-11-16,0.5282293558120728
sp|P62258|1433E_HUMAN,4-0-3,0.5279281139373779
sp|P62258|1433E_HUMAN,1-14-4,0.5278733372688293
sp|P62258|1433E_HUMAN,26-2-0,0.5254614353179932
sp|P62258|1433E_HUMAN,13-16-2,0.5252764225006104
sp|P62258|1433E_HUMAN,17-14-2,0.5251553058624268
sp|P62258|1433E_HUMAN,10-1-2,0.5250150561332703
sp|P62258|1433E_HUMAN,11-21-0,0.5249029994010925
sp|P62258|1433E_HUMAN,21-12-0,0.5245022177696228
sp|P62258|1433E_HUMAN,0-8-4,0.5243461728096008
sp|P62258|1433E_HUMAN,10-0-2,0.5242681503295898
sp|P62258|1433E_HUMAN,1-26-2,0.5241819024085999
sp|P62258|1433E_HUMAN,19-9-14,0.5239368677139282
sp|P62258|1433E_HUMAN,21-7-1,0.523098349571228
sp|P62258|1433E_HUMAN,0-8-23,0.5229107141494751
sp|P62258|1433E_HUMAN,5-14-3,0.5227336883544922
sp|P62258|1433E_HUMAN,3-26-0,0.5226572751998901
sp|P62258|1433E_HUMAN,14-6-2,0.5220593810081482
sp|P62258|1433E_HUMAN,1-20-3,0.5220436453819275
sp|P62258|1433E_HUMAN,4-12-3,0.522005021572113
sp|P62258|1433E_HUMAN,3-11-3,0.5216864347457886
sp|P62258|1433E_HUMAN,18-12-2,0.521121621131897
sp|P62258|1433E_HUMAN,0-19-4,0.5206136107444763
sp|P62258|1433E_HUMAN,1-27-2,0.5200163125991821
sp|P62258|1433E_HUMAN,21-8-1,0.5198431015014648
sp|P62258|1433E_HUMAN,5-12-3,0.5193443894386292
sp|P62258|1433E_HUMAN,0-8-21,0.5192773342132568
sp|P62258|1433E_HUMAN,2-7-3,0.5184933543205261
sp|P62258|1433E_HUMAN,0-11-21,0.5183730125427246
sp|P62258|1433E_HUMAN,13-5-2,0.5183145999908447
sp|P62258|1433E_HUMAN,17-8-2,0.5179451704025269
sp|P62258|1433E_HUMAN,0-7-4,0.5176674127578735
sp|P62258|1433E_HUMAN,17-2-1,0.5174886584281921
sp|P62258|1433E_HUMAN,21-9-1,0.5172169208526611
sp|P62258|1433E_HUMAN,16-7-2,0.5171526074409485
sp|P62258|1433E_HUMAN,18-14-1,0.5170739889144897
sp|P62258|1433E_HUMAN,18-11-2,0.5167110562324524
sp|P62258|1433E_HUMAN,26-1-0,0.516429603099823
sp|P62258|1433E_HUMAN,9-19-1,0.5162835121154785
sp|P62258|1433E_HUMAN,22-11-0,0.5153406858444214
sp|P62258|1433E_HUMAN,17-15-1,0.5146604776382446
sp|P62258|1433E_HUMAN,12-18-1,0.5143030881881714
sp|P62258|1433E_HUMAN,11-10-3,0.5139868855476379
sp|P62258|1433E_HUMAN,5-19-1,0.5127719640731812
sp|P62258|1433E_HUMAN,18-13-2,0.5126922726631165
sp|P62258|1433E_HUMAN,26-3-0,0.5122826099395752
sp|P62258|1433E_HUMAN,0-6-4,0.5121874809265137
sp|P62258|1433E_HUMAN,25-0-0,0.5120630264282227
sp|P62258|1433E_HUMAN,4-18-2,0.5116512775421143
sp|P62258|1433E_HUMAN,13-4-2,0.5115654468536377
sp|P62258|1433E_HUMAN,3-22-1,0.5113885402679443
sp|P62258|1433E_HUMAN,21-6-1,0.5101400017738342
sp|P62258|1433E_HUMAN,8-19-1,0.5097466707229614
sp|P62258|1433E_HUMAN,20-9-18,0.5097204446792603
sp|P62258|1433E_HUMAN,12-15-3,0.5095282793045044
sp|P62258|1433E_HUMAN,2-29-1,0.5094923973083496
sp|P62258|1433E_HUMAN,21-10-1,0.5092289447784424
sp|P62258|1433E_HUMAN,0-4-4,0.5089809894561768
sp|P62258|1433E_HUMAN,24-0-0,0.5086537003517151
sp|P62258|1433E_HUMAN,16-15-2,0.5084967017173767
sp|P62258|1433E_HUMAN,15-6-2,0.5083363652229309
sp|P62258|1433E_HUMAN,20-12-1,0.5080769658088684
sp|P62258|1433E_HUMAN,20-10-18,0.5076547861099243
sp|P62258|1433E_HUMAN,0-22-3,0.5076093077659607
sp|P62258|1433E_HUMAN,19-15-0,0.5075109004974365
sp|P62258|1433E_HUMAN,18-10-2,0.5065561532974243
sp|P62258|1433E_HUMAN,25-6-0,0.5063365697860718
sp|P62258|1433E_HUMAN,14-5-2,0.5060185194015503
sp|P62258|1433E_HUMAN,19-13-1,0.5047343373298645
sp|P62258|1433E_HUMAN,7-19-1,0.5045735239982605
sp|P62258|1433E_HUMAN,2-30-0,0.5043317675590515
sp|P62258|1433E_HUMAN,0-7-22,0.5043152570724487
sp|P62258|1433E_HUMAN,6-19-1,0.5040529370307922
sp|P62258|1433E_HUMAN,24-8-0,0.5038794279098511
sp|P62258|1433E_HUMAN,18-9-17,0.5036363005638123
sp|P62258|1433E_HUMAN,8-21-0,0.5034279227256775
sp|P62258|1433E_HUMAN,1-28-2,0.5033997297286987
sp|P62258|1433E_HUMAN,14-19-0,0.5024320483207703
sp|P62258|1433E_HUMAN,26-4-0,0.5023089051246643
sp|P62258|1433E_HUMAN,4-23-0,0.502062201499939
sp|P62258|1433E_HUMAN,15-14-3,0.5019949078559875
sp|P62258|1433E_HUMAN,20-3-1,0.5014851689338684
sp|P62258|1433E_HUMAN,19-10-18,0.5009381771087646
sp|P62258|1433E_HUMAN,14-16-2,0.5007532835006714
sp|P62258|1433E_HUMAN,18-16-0,0.5001116991043091
sp|Q04917|1433F_HUMAN,0-10-0,0.9915689826011658
sp|Q04917|1433F_HUMAN,0-9-0,0.9912878274917603
sp|Q04917|1433F_HUMAN,0-11-0,0.990669310092926
sp|Q04917|1433F_HUMAN,0-8-0,0.9905721545219421
